Дата,Склад,Контрагент,Номенклатура,Количество
2018-04-20,2,address_48,product_1,3
2018-04-20,2,address_48,product_2,3
2018-04-20,2,address_49,product_0,2
2018-04-20,2,address_49,product_1,3
2018-04-20,2,address_49,product_2,3
2018-04-20,2,address_50,product_0,2
2018-04-20,2,address_50,product_1,3
2018-04-20,2,address_50,product_2,3
2018-04-20,2,address_51,product_0,2
2018-04-20,2,address_51,product_1,3
2018-04-20,2,address_51,product_2,3
2018-04-20,2,address_52,product_0,2
2018-04-20,2,address_52,product_1,3
2018-04-20,2,address_52,product_2,3
2018-04-20,2,address_53,product_0,2
2018-04-20,2,address_53,product_1,2
2018-04-20,2,address_53,product_2,3
2018-04-20,2,address_54,product_0,3
2018-04-20,2,address_54,product_1,3
2018-04-20,2,address_54,product_2,3
2018-04-20,2,address_54,product_3,3
2018-04-20,2,address_54,product_4,1
2018-04-20,2,address_54,product_5,1
2018-04-20,2,address_191,product_0,0
2018-04-20,2,address_191,product_1,3
2018-04-20,2,address_191,product_2,3
2018-04-20,2,address_191,product_3,5
2018-04-20,2,address_191,product_5,2
2018-04-20,2,address_55,product_0,5
2018-04-20,2,address_55,product_1,0
2018-04-20,2,address_55,product_2,5
2018-04-20,2,address_55,product_3,3
2018-04-20,2,address_55,product_4,3
2018-04-20,2,address_55,product_6,5
2018-04-20,2,address_55,product_8,1
2018-04-20,2,address_55,product_23,2
2018-04-20,2,address_55,product_11,2
2018-04-20,2,address_55,product_12,0
2018-04-20,2,address_55,product_22,2
2018-04-20,2,address_55,product_15,2
2018-04-20,2,address_55,product_17,1
2018-04-20,2,address_55,product_18,0
2018-04-20,2,address_55,product_20,0
2018-04-20,2,address_55,product_21,0
2018-04-20,2,address_178,product_0,2
2018-04-20,2,address_178,product_1,2
2018-04-20,2,address_178,product_2,2
2018-04-20,2,address_178,product_3,1
2018-04-20,2,address_178,product_4,1
2018-04-20,2,address_178,product_5,1
2018-04-20,2,address_56,product_0,0
2018-04-20,2,address_56,product_1,5
2018-04-20,2,address_56,product_2,4
2018-04-20,2,address_56,product_3,3
2018-04-20,2,address_56,product_4,2
2018-04-20,2,address_56,product_5,2
2018-04-20,2,address_56,product_7,1
2018-04-20,2,address_56,product_8,1
2018-04-20,2,address_56,product_23,0
2018-04-20,2,address_56,product_10,0
2018-04-20,2,address_56,product_14,0
2018-04-20,2,address_56,product_22,0
2018-04-20,2,address_56,product_15,1
2018-04-20,2,address_202,product_0,5
2018-04-20,2,address_202,product_1,5
2018-04-20,2,address_202,product_2,5
2018-04-20,2,address_202,product_3,2
2018-04-20,2,address_202,product_4,2
2018-04-20,2,address_202,product_6,25
2018-04-20,2,address_202,product_14,2
2018-04-20,2,address_202,product_22,17
2018-04-20,2,address_202,product_17,4
2018-04-20,2,address_202,product_18,3
2018-04-20,2,address_202,product_19,2
2018-04-20,2,address_57,product_0,3
2018-04-20,2,address_57,product_1,3
2018-04-20,2,address_57,product_2,3
2018-04-20,2,address_57,product_13,5
2018-04-20,2,address_58,product_0,5
2018-04-20,2,address_58,product_1,5
2018-04-20,2,address_58,product_2,5
2018-04-20,2,address_58,product_3,5
2018-04-20,2,address_58,product_4,2
2018-04-20,2,address_58,product_5,2
2018-04-20,2,address_58,product_6,0
2018-04-20,2,address_58,product_12,0
2018-04-20,2,address_58,product_13,0
2018-04-20,2,address_59,product_0,3
2018-04-20,2,address_59,product_1,5
2018-04-20,2,address_59,product_2,0
2018-04-20,2,address_59,product_3,3
2018-04-20,2,address_59,product_4,2
2018-04-20,2,address_59,product_5,2
2018-04-20,2,address_59,product_6,5
2018-04-20,2,address_59,product_10,2
2018-04-20,2,address_59,product_11,2
2018-04-20,2,address_59,product_14,2
2018-04-20,2,address_59,product_19,3
2018-04-20,2,address_60,product_0,3
2018-04-20,2,address_60,product_1,0
2018-04-20,2,address_60,product_2,0
2018-04-20,2,address_60,product_3,1
2018-04-20,2,address_60,product_4,2
2018-04-20,2,address_60,product_5,0
2018-04-20,2,address_60,product_7,1
2018-04-20,2,address_60,product_23,2
2018-04-20,2,address_60,product_10,1
2018-04-20,2,address_60,product_22,2
2018-04-20,2,address_60,product_15,2
2018-04-20,2,address_60,product_17,2
2018-04-20,2,address_60,product_18,2
2018-04-20,2,address_60,product_19,2
2018-04-20,2,address_60,product_21,1
2018-04-20,2,address_62,product_0,3
2018-04-20,2,address_62,product_1,5
2018-04-20,2,address_62,product_2,3
2018-04-20,2,address_63,product_0,3
2018-04-20,2,address_63,product_1,3
2018-04-20,2,address_63,product_2,3
2018-04-20,2,address_64,product_0,3
2018-04-20,2,address_64,product_1,3
2018-04-20,2,address_64,product_2,3
2018-04-20,2,address_64,product_3,2
2018-04-20,2,address_64,product_4,0
2018-04-20,2,address_64,product_5,0
2018-04-20,2,address_64,product_20,1
2018-04-20,2,address_64,product_21,1
2018-04-20,2,address_65,product_0,3
2018-04-20,2,address_65,product_1,3
2018-04-20,2,address_65,product_2,3
2018-04-20,2,address_65,product_3,3
2018-04-20,2,address_65,product_4,1
2018-04-20,2,address_65,product_5,1
2018-04-20,2,address_66,product_0,2
2018-04-20,2,address_66,product_1,3
2018-04-20,2,address_66,product_2,2
2018-04-20,2,address_66,product_3,2
2018-04-20,2,address_66,product_5,2
2018-04-20,2,address_66,product_23,0
2018-04-20,2,address_66,product_10,0
2018-04-20,2,address_66,product_11,2
2018-04-20,2,address_66,product_13,3
2018-04-20,2,address_66,product_14,2
2018-04-20,2,address_66,product_17,4
2018-04-20,2,address_66,product_18,4
2018-04-20,2,address_67,product_0,4
2018-04-20,2,address_67,product_1,5
2018-04-20,2,address_67,product_2,4
2018-04-20,2,address_67,product_3,3
2018-04-20,2,address_67,product_4,2
2018-04-20,2,address_68,product_0,3
2018-04-20,2,address_68,product_1,3
2018-04-20,2,address_68,product_2,0
2018-04-20,2,address_68,product_3,4
2018-04-20,2,address_68,product_4,2
2018-04-20,2,address_68,product_7,2
2018-04-20,2,address_68,product_10,1
2018-04-20,2,address_68,product_22,1
2018-04-20,2,address_69,product_0,4
2018-04-20,2,address_69,product_1,4
2018-04-20,2,address_69,product_2,3
2018-04-20,2,address_69,product_3,0
2018-04-20,2,address_69,product_4,1
2018-04-20,2,address_69,product_5,1
2018-04-20,2,address_69,product_22,2
2018-04-20,2,address_70,product_0,4
2018-04-20,2,address_70,product_1,0
2018-04-20,2,address_70,product_2,3
2018-04-20,2,address_70,product_3,2
2018-04-20,2,address_70,product_5,2
2018-04-20,2,address_70,product_6,2
2018-04-20,2,address_70,product_13,3
2018-04-20,2,address_71,product_0,3
2018-04-20,2,address_71,product_1,5
2018-04-20,2,address_71,product_2,0
2018-04-20,2,address_71,product_3,3
2018-04-20,2,address_71,product_10,1
2018-04-20,2,address_71,product_11,1
2018-04-20,2,address_71,product_13,3
2018-04-20,2,address_71,product_22,1
2018-04-20,2,address_71,product_17,1
2018-04-20,2,address_71,product_18,1
2018-04-20,2,address_71,product_19,1
2018-04-20,2,address_72,product_0,3
2018-04-20,2,address_72,product_1,5
2018-04-20,2,address_72,product_2,3
2018-04-20,2,address_72,product_3,2
2018-04-20,2,address_72,product_23,4
2018-04-20,2,address_72,product_10,1
2018-04-20,2,address_72,product_13,3
2018-04-20,2,address_73,product_0,0
2018-04-20,2,address_73,product_1,5
2018-04-20,2,address_73,product_2,3
2018-04-20,2,address_73,product_3,0
2018-04-20,2,address_73,product_4,2
2018-04-20,2,address_73,product_5,2
2018-04-20,2,address_74,product_0,4
2018-04-20,2,address_74,product_1,4
2018-04-20,2,address_74,product_2,4
2018-04-20,2,address_74,product_3,4
2018-04-20,2,address_74,product_4,2
2018-04-20,2,address_74,product_5,2
2018-04-20,2,address_75,product_0,3
2018-04-20,2,address_75,product_1,5
2018-04-20,2,address_75,product_2,3
2018-04-20,2,address_75,product_3,3
2018-04-20,2,address_75,product_4,2
2018-04-20,2,address_75,product_5,2
2018-04-20,2,address_75,product_12,2
2018-04-20,2,address_75,product_13,6
2018-04-20,2,address_76,product_0,4
2018-04-20,2,address_76,product_1,5
2018-04-20,2,address_76,product_2,4
2018-04-20,2,address_76,product_3,0
2018-04-20,2,address_76,product_4,2
2018-04-20,2,address_76,product_5,2
2018-04-20,2,address_77,product_0,4
2018-04-20,2,address_77,product_1,5
2018-04-20,2,address_77,product_2,3
2018-04-20,2,address_77,product_3,0
2018-04-20,2,address_77,product_4,2
2018-04-20,2,address_77,product_5,2
2018-04-20,2,address_77,product_6,5
2018-04-20,2,address_77,product_7,1
2018-04-20,2,address_77,product_8,1
2018-04-20,2,address_78,product_0,0
2018-04-20,2,address_78,product_1,4
2018-04-20,2,address_78,product_2,4
2018-04-20,2,address_78,product_3,2
2018-04-20,2,address_78,product_4,1
2018-04-20,2,address_78,product_5,2
2018-04-20,2,address_78,product_6,3
2018-04-20,3,address_186,product_0,6
2018-04-20,3,address_186,product_1,8
2018-04-20,3,address_186,product_2,8
2018-04-20,3,address_186,product_3,1
2018-04-20,3,address_186,product_23,4
2018-04-20,3,address_186,product_22,0
2018-04-20,3,address_186,product_17,0
2018-04-20,3,address_186,product_18,0
2018-04-20,3,address_186,product_19,0
2018-04-20,3,address_186,product_20,1
2018-04-20,3,address_186,product_21,1
2018-04-20,3,address_79,product_0,3
2018-04-20,3,address_79,product_1,8
2018-04-20,3,address_79,product_3,2
2018-04-20,3,address_79,product_4,2
2018-04-20,3,address_79,product_5,2
2018-04-20,3,address_79,product_6,5
2018-04-20,3,address_79,product_7,2
2018-04-20,3,address_79,product_8,2
2018-04-20,3,address_79,product_22,4
2018-04-20,3,address_79,product_15,2
2018-04-20,3,address_79,product_17,1
2018-04-20,3,address_79,product_18,1
2018-04-20,3,address_80,product_0,3
2018-04-20,3,address_80,product_1,3
2018-04-20,3,address_80,product_2,3
2018-04-20,3,address_80,product_3,1
2018-04-20,3,address_80,product_6,5
2018-04-20,3,address_82,product_0,5
2018-04-20,3,address_82,product_1,7
2018-04-20,3,address_82,product_2,8
2018-04-20,3,address_82,product_3,2
2018-04-20,3,address_82,product_4,2
2018-04-20,3,address_82,product_5,2
2018-04-20,3,address_83,product_0,3
2018-04-20,3,address_83,product_1,6
2018-04-20,3,address_83,product_2,6
2018-04-20,3,address_83,product_3,2
2018-04-20,3,address_83,product_4,2
2018-04-20,3,address_83,product_5,2
2018-04-20,3,address_83,product_23,0
2018-04-20,3,address_83,product_10,2
2018-04-20,3,address_83,product_11,1
2018-04-20,3,address_83,product_14,1
2018-04-20,3,address_83,product_22,4
2018-04-20,3,address_83,product_17,1
2018-04-20,3,address_83,product_18,1
2018-04-20,3,address_83,product_19,1
2018-04-20,3,address_84,product_0,2
2018-04-20,3,address_84,product_1,2
2018-04-20,3,address_84,product_2,2
2018-04-20,3,address_84,product_3,2
2018-04-20,3,address_179,product_0,2
2018-04-20,3,address_179,product_1,2
2018-04-20,3,address_179,product_2,2
2018-04-20,3,address_179,product_3,1
2018-04-20,3,address_180,product_0,3
2018-04-20,3,address_180,product_1,5
2018-04-20,3,address_180,product_2,6
2018-04-20,3,address_180,product_3,2
2018-04-20,3,address_180,product_4,2
2018-04-20,3,address_180,product_5,2
2018-04-20,3,address_180,product_7,1
2018-04-20,3,address_180,product_8,1
2018-04-20,3,address_180,product_22,2
2018-04-20,3,address_180,product_15,2
2018-04-20,3,address_180,product_17,1
2018-04-20,3,address_180,product_19,0
2018-04-20,3,address_85,product_1,6
2018-04-20,3,address_85,product_2,6
2018-04-20,3,address_85,product_3,0
2018-04-20,3,address_85,product_4,1
2018-04-20,3,address_85,product_5,1
2018-04-20,3,address_85,product_6,10
2018-04-20,3,address_85,product_12,4
2018-04-20,3,address_85,product_22,2
2018-04-20,3,address_86,product_0,2
2018-04-20,3,address_86,product_1,2
2018-04-20,3,address_86,product_2,2
2018-04-20,3,address_86,product_4,2
2018-04-20,3,address_86,product_5,2
2018-04-20,3,address_86,product_6,2
2018-04-20,3,address_86,product_12,2
2018-04-20,3,address_86,product_13,2
2018-04-20,3,address_86,product_14,1
2018-04-20,3,address_86,product_22,1
2018-04-20,3,address_86,product_17,1
2018-04-20,3,address_86,product_18,1
2018-04-20,3,address_86,product_19,1
2018-04-20,3,address_87,product_0,3
2018-04-20,3,address_87,product_1,4
2018-04-20,3,address_87,product_2,3
2018-04-20,3,address_87,product_3,3
2018-04-20,3,address_87,product_4,2
2018-04-20,3,address_87,product_5,2
2018-04-20,3,address_87,product_11,1
2018-04-20,3,address_87,product_22,2
2018-04-20,3,address_87,product_17,1
2018-04-20,3,address_87,product_20,1
2018-04-20,3,address_88,product_0,2
2018-04-20,3,address_88,product_1,3
2018-04-20,3,address_88,product_2,3
2018-04-20,3,address_88,product_3,3
2018-04-20,3,address_88,product_4,2
2018-04-20,3,address_88,product_5,2
2018-04-20,3,address_88,product_6,5
2018-04-20,3,address_88,product_7,2
2018-04-20,3,address_88,product_8,2
2018-04-20,3,address_88,product_23,2
2018-04-20,3,address_88,product_10,1
2018-04-20,3,address_88,product_11,0
2018-04-20,3,address_88,product_14,1
2018-04-20,3,address_88,product_22,0
2018-04-20,3,address_88,product_15,2
2018-04-20,3,address_88,product_17,2
2018-04-20,3,address_88,product_18,1
2018-04-20,3,address_88,product_19,0
2018-04-20,3,address_89,product_1,7
2018-04-20,3,address_89,product_2,3
2018-04-20,3,address_89,product_3,1
2018-04-20,3,address_89,product_4,1
2018-04-20,3,address_89,product_5,1
2018-04-20,3,address_89,product_6,10
2018-04-20,3,address_89,product_10,0
2018-04-20,3,address_89,product_12,0
2018-04-20,3,address_89,product_13,0
2018-04-20,3,address_89,product_17,2
2018-04-20,3,address_90,product_0,4
2018-04-20,3,address_90,product_1,5
2018-04-20,3,address_90,product_2,5
2018-04-20,3,address_90,product_3,1
2018-04-20,3,address_90,product_4,2
2018-04-20,3,address_90,product_5,2
2018-04-20,3,address_90,product_13,3
2018-04-20,3,address_181,product_0,2
2018-04-20,3,address_181,product_1,2
2018-04-20,3,address_181,product_2,2
2018-04-20,3,address_181,product_3,0
2018-04-20,3,address_181,product_4,0
2018-04-20,3,address_181,product_5,0
2018-04-20,3,address_190,product_6,10
2018-04-20,3,address_190,product_15,5
2018-04-20,3,address_91,product_0,3
2018-04-20,3,address_91,product_1,6
2018-04-20,3,address_91,product_2,4
2018-04-20,3,address_91,product_3,3
2018-04-20,3,address_91,product_4,2
2018-04-20,3,address_91,product_5,2
2018-04-20,3,address_91,product_6,10
2018-04-20,3,address_91,product_22,0
2018-04-20,3,address_92,product_0,4
2018-04-20,3,address_92,product_1,4
2018-04-20,3,address_92,product_2,4
2018-04-20,3,address_92,product_3,2
2018-04-20,3,address_92,product_4,2
2018-04-20,3,address_92,product_5,2
2018-04-20,3,address_92,product_17,1
2018-04-20,3,address_92,product_18,1
2018-04-20,3,address_92,product_19,1
2018-04-20,3,address_182,product_0,2
2018-04-20,3,address_182,product_1,2
2018-04-20,3,address_182,product_2,2
2018-04-20,3,address_182,product_3,1
2018-04-20,3,address_182,product_4,1
2018-04-20,3,address_182,product_5,0
2018-04-20,3,address_93,product_0,2
2018-04-20,3,address_93,product_1,2
2018-04-20,3,address_93,product_2,2
2018-04-20,3,address_93,product_3,1
2018-04-20,3,address_93,product_4,1
2018-04-20,3,address_93,product_5,1
2018-04-20,3,address_94,product_0,3
2018-04-20,3,address_94,product_1,5
2018-04-20,3,address_94,product_2,5
2018-04-20,3,address_94,product_3,2
2018-04-20,3,address_95,product_0,3
2018-04-20,3,address_95,product_1,3
2018-04-20,3,address_95,product_2,3
2018-04-20,3,address_95,product_3,2
2018-04-20,3,address_95,product_4,1
2018-04-20,3,address_95,product_5,1
2018-04-20,3,address_96,product_0,3
2018-04-20,3,address_96,product_1,4
2018-04-20,3,address_96,product_2,3
2018-04-20,3,address_96,product_3,2
2018-04-20,3,address_96,product_4,2
2018-04-20,3,address_96,product_5,2
2018-04-20,3,address_96,product_6,10
2018-04-20,3,address_96,product_10,2
2018-04-20,3,address_96,product_22,3
2018-04-20,3,address_96,product_15,1
2018-04-20,3,address_96,product_18,1
2018-04-20,3,address_96,product_19,1
2018-04-20,3,address_183,product_0,4
2018-04-20,3,address_183,product_1,3
2018-04-20,3,address_183,product_2,4
2018-04-20,3,address_183,product_3,1
2018-04-20,3,address_183,product_4,1
2018-04-20,3,address_97,product_0,2
2018-04-20,3,address_97,product_1,5
2018-04-20,3,address_97,product_2,5
2018-04-20,3,address_97,product_3,2
2018-04-20,3,address_97,product_6,5
2018-04-20,3,address_97,product_10,0
2018-04-20,3,address_97,product_11,1
2018-04-20,3,address_97,product_22,3
2018-04-20,3,address_97,product_20,2
2018-04-20,3,address_97,product_21,3
2018-04-20,3,address_98,product_0,2
2018-04-20,3,address_98,product_1,2
2018-04-20,3,address_98,product_2,2
2018-04-20,3,address_99,product_0,2
2018-04-20,3,address_99,product_1,2
2018-04-20,3,address_99,product_2,2
2018-04-20,3,address_99,product_3,1
2018-04-20,3,address_100,product_0,2
2018-04-20,3,address_100,product_1,2
2018-04-20,3,address_100,product_2,2
2018-04-20,3,address_100,product_3,1
2018-04-20,3,address_100,product_4,1
2018-04-20,3,address_100,product_5,1
2018-04-20,3,address_101,product_0,4
2018-04-20,3,address_101,product_1,5
2018-04-20,3,address_101,product_2,6
2018-04-20,3,address_101,product_3,0
2018-04-20,3,address_101,product_4,1
2018-04-20,3,address_101,product_5,1
2018-04-20,3,address_101,product_10,1
2018-04-20,3,address_101,product_11,1
2018-04-20,3,address_101,product_12,2
2018-04-20,3,address_101,product_13,4
2018-04-20,3,address_101,product_22,5
2018-04-20,3,address_101,product_17,1
2018-04-20,3,address_101,product_18,1
2018-04-20,3,address_102,product_0,1
2018-04-20,3,address_102,product_1,1
2018-04-20,3,address_102,product_2,1
2018-04-20,3,address_102,product_3,1
2018-04-20,3,address_102,product_6,3
2018-04-20,3,address_102,product_10,1
2018-04-20,3,address_102,product_11,1
2018-04-20,3,address_102,product_13,2
2018-04-20,3,address_102,product_22,3
2018-04-20,3,address_102,product_15,1
2018-04-20,3,address_102,product_20,1
2018-04-20,3,address_102,product_21,1
2018-04-20,3,address_103,product_0,6
2018-04-20,3,address_103,product_1,7
2018-04-20,3,address_103,product_2,7
2018-04-20,3,address_103,product_4,2
2018-04-20,3,address_103,product_5,2
2018-04-20,3,address_103,product_23,1
2018-04-20,3,address_103,product_10,1
2018-04-20,3,address_103,product_11,1
2018-04-20,3,address_103,product_22,0
2018-04-20,3,address_103,product_18,1
2018-04-20,3,address_103,product_19,0
2018-04-20,3,address_104,product_0,3
2018-04-20,3,address_104,product_1,3
2018-04-20,3,address_104,product_2,3
